IE_NAME;IP_PROP36;IP_PROP70;IP_PROP71;IP_PROP72;IP_PROP74;IP_PROP75;IP_PROP76;IP_PROP46;CP_QUANTITY;CV_QUANTITY_FROM;CV_QUANTITY_TO;CV_PRICE_1;CV_CURRENCY_1
Minic-0027;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;WD-TF-M-0027;50;;;0,99;USD
Minic-0028;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;WD-TF-M-0028;50;;;0,99;USD
Minic-0029;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;WD-TF-M-0029;50;;;0,99;USD
Minic-0030;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;WD-TF-M-0030;50;;;0,99;USD
Minic-0031;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;WD-TF-M-0031;50;;;0,99;USD
Minic-0032;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;WD-TF-M-0032;50;;;0,99;USD
Minic-0033;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;WD-TF-M-0033;50;;;0,99;USD
Minic-0034;Colorful;Thematic;A thin transparent film of 8-10 microns.;Minic;Thematic;8;Lucky Rose;WD-TF-M-0034;49;;;0,99;USD
Minic-0035;Colorful;Butterfly;A thin transparent film of 8-10 microns.;Minic;Butterfly;8;Lucky Rose;WD-TF-M-0035;49;;;0,99;USD
Minic-0036;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;WD-TF-M-0036;47;;;0,99;USD
Minic-0037;Colorful;Thematic;A thin transparent film of 8-10 microns.;Minic;Thematic;8;Lucky Rose;WD-TF-M-0037;50;;;0,99;USD
Minic-0038;Colorful;Fruits;A thin transparent film of 8-10 microns.;Minic;Fruits;8;Lucky Rose;WD-TF-M-0038;50;;;0,99;USD
Minic-0039;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;WD-TF-M-0039;50;;;0,99;USD
Minic-0040;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;WD-TF-M-0040;50;;;0,99;USD
Minic-0041;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;WD-TF-M-0041;50;;;0,99;USD
Minic-0042;Colorful;Mixed;A thin transparent film of 8-10 microns.;Minic;Mixed;8;Lucky Rose;WD-TF-M-0042;48;;;0,99;USD
Minic-0043;Colorful;Abstraction;A thin transparent film of 8-10 microns.;Minic;Abstraction;8;Lucky Rose;WD-TF-M-0043;100;;;0,99;USD
Minic-0044;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;WD-TF-M-0044;100;;;0,99;USD
Minic-0045;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;WD-TF-M-0045;100;;;0,99;USD
Minic-0046;Colorful;Seosons;A thin transparent film of 8-10 microns.;Minic;Seosons;8;Lucky Rose;WD-TF-M-0046;100;;;0,99;USD
Minic-0047;Colorful;Abstraction;A thin transparent film of 8-10 microns.;Minic;Abstraction;8;Lucky Rose;WD-TF-M-0047;100;;;0,99;USD
Minic-0048;Colorful;Animals;A thin transparent film of 8-10 microns.;Minic;Animals;8;Lucky Rose;WD-TF-M-0048;100;;;0,99;USD
Minic-0049;Colorful;Animals;A thin transparent film of 8-10 microns.;Minic;Animals;8;Lucky Rose;WD-TF-M-0049;100;;;0,99;USD
Minic-0050;Colorful;Seosons;A thin transparent film of 8-10 microns.;Minic;Seosons;8;Lucky Rose;WD-TF-M-0050;100;;;0,99;USD
Minic-0051;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;WD-TF-M-0051;100;;;0,99;USD
Minic-0052;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;WD-TF-M-0052;100;;;0,99;USD
Minic-0053;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;WD-TF-M-0053;100;;;0,99;USD
Minic-0054;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;WD-TF-M-0054;100;;;0,99;USD
Minic-0055;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;WD-TF-M-0055;99;;;0,99;USD
Minic-0056;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;WD-TF-M-0056;100;;;0,99;USD
Minic-0057;Colorful;Others;A thin transparent film of 8-10 microns.;Minic;Others;8;Lucky Rose;WD-TF-M-0057;100;;;0,99;USD
Minic-0058;Colorful;Mixed;A thin transparent film of 8-10 microns.;Minic;Mixed;8;Lucky Rose;WD-TF-M-0058;100;;;0,99;USD
Minic-0059;Colorful;Mixed;A thin transparent film of 8-10 microns.;Minic;Mixed;8;Lucky Rose;WD-TF-M-0059;100;;;0,99;USD
Minic-0060;Colorful;Mixed;A thin transparent film of 8-10 microns.;Minic;Mixed;8;Lucky Rose;WD-TF-M-0060;100;;;0,99;USD
Minic-0061;Colorful;Mixed;A thin transparent film of 8-10 microns.;Minic;Mixed;8;Lucky Rose;WD-TF-M-0061;100;;;0,99;USD
Minic-0062;Colorful;Mixed;A thin transparent film of 8-10 microns.;Minic;Mixed;8;Lucky Rose;WD-TF-M-0062;100;;;0,99;USD
Minic-0063;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;WD-TF-M-0063;99;;;0,99;USD
Minic-0064;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;WD-TF-M-0064;99;;;0,99;USD
Minic-0065;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;WD-TF-M-0065;100;;;0,99;USD
Modeling-0001;Black;Animals;A thin transparent film of 8-10 microns.;Modeling;Animals;14;Lucky Rose;WD-TF-M-0001;100;;;1,99;USD
Modeling-0002;Black;Pattern;A thin transparent film of 8-10 microns.;Modeling;Pattern;14;Lucky Rose;WD-TF-M-0002;99;;;1,99;USD
Modeling-0003;Black;Floral;A thin transparent film of 8-10 microns.;Modeling;Floral;14;Lucky Rose;WD-TF-M-0003;100;;;1,99;USD
Modeling-0004;Black;Mixed;A thin transparent film of 8-10 microns.;Modeling;Mixed;14;Lucky Rose;WD-TF-M-0004;100;;;1,99;USD
Modeling-0005;Black;Floral;A thin transparent film of 8-10 microns.;Modeling;Floral;14;Lucky Rose;WD-TF-M-0005;100;;;1,99;USD
Pedicure-0001;Colorful;Floral;A thin transparent film of 8-10 microns.;Pedicure;Floral;12;Lucky Rose;WD-WF-P-0001;100;;;1,99;USD
Pedicure-0002;Colorful;Floral;A thin transparent film of 8-10 microns.;Pedicure;Floral;12;Lucky Rose;WD-WF-P-0002;100;;;1,99;USD
Pedicure-0003;Colorful;Others;A thin transparent film of 8-10 microns.;Pedicure;Others;12;Lucky Rose;WD-WF-P-0003;100;;;1,99;USD
Pedicure-0004;Colorful;Others;A thin transparent film of 8-10 microns.;Pedicure;Others;12;Lucky Rose;WD-WF-P-0004;100;;;1,99;USD
Pedicure-0005;Colorful;Floral;A thin transparent film of 8-10 microns.;Pedicure;Floral;12;Lucky Rose;WD-WF-P-0005;100;;;1,99;USD
Pedicure-0006;Colorful;Thematic;A thin transparent film of 8-10 microns.;Pedicure;Thematic;12;Lucky Rose;WD-WF-P-0006;100;;;1,99;USD
Pedicure-0007;Colorful;Floral;A thin transparent film of 8-10 microns.;Pedicure;Floral;12;Lucky Rose;WD-WF-P-0007;100;;;1,99;USD
Pedicure-0008;Colorful;Floral;A thin transparent film of 8-10 microns.;Pedicure;Floral;12;Lucky Rose;WD-WF-P-0008;100;;;1,99;USD
Pedicure-0009;Colorful;Floral;A thin transparent film of 8-10 microns.;Pedicure;Floral;12;Lucky Rose;WD-WF-P-0009;100;;;1,99;USD
Pedicure-0010;Colorful;Abstraction;A thin transparent film of 8-10 microns.;Pedicure;Abstraction;12;Lucky Rose;WD-WF-P-0010;100;;;1,99;USD
Pedicure-0011;Colorful;Others;A thin transparent film of 8-10 microns.;Pedicure;Others;12;Lucky Rose;WD-WF-P-0011;100;;;1,99;USD
Pedicure-0012;Colorful;Flowers;A thin transparent film of 8-10 microns.;Pedicure;Flowers;12;Lucky Rose;WD-WF-P-0012;100;;;1,99;USD
Pedicure-0013;Colorful;Floral;A thin transparent film of 8-10 microns.;Pedicure;Floral;12;Lucky Rose;WD-WF-P-0013;100;;;1,99;USD
Pedicure-0014;Colorful;Thematic;A thin transparent film of 8-10 microns.;Pedicure;Thematic;12;Lucky Rose;WD-WF-P-0014;100;;;1,99;USD
Pedicure-0015;Colorful;Flowers;A thin transparent film of 8-10 microns.;Pedicure;Flowers;12;Lucky Rose;WD-WF-P-0015;100;;;1,99;USD
Pedicure-0016;Colorful;Flowers;A thin transparent film of 8-10 microns.;Pedicure;Flowers;12;Lucky Rose;WD-WF-P-0016;100;;;1,99;USD
Pedicure-0017;Black;Lace;A thin transparent film of 8-10 microns.;Pedicure;Lace;12;Lucky Rose;WD-WF-P-0017;100;;;1,99;USD
Pedicure-0018;Colorful;Flowers;A thin transparent film of 8-10 microns.;Pedicure;Flowers;12;Lucky Rose;WD-WF-P-0018;100;;;1,99;USD
Pedicure-0019;Colorful;Flowers;A thin transparent film of 8-10 microns.;Pedicure;Flowers;12;Lucky Rose;WD-WF-P-0019;100;;;1,99;USD
Pedicure-0020;Colorful;Flowers;A thin transparent film of 8-10 microns.;Pedicure;Flowers;12;Lucky Rose;WD-WF-P-0020;100;;;1,99;USD
True Colour-0001;Black-White;Floral;A thin transparent film of 8-10 microns.;True Colour;Floral;30;Lucky Rose;WD-TF-TC-0001;150;;;1,99;USD
True Colour-0002;Colorful;Geometry;A thin transparent film of 8-10 microns.;True Colour;Geometry;30;Lucky Rose;WD-TF-TC-0002;150;;;1,99;USD
True Colour-0003;Colorful;Geometry;A thin transparent film of 8-10 microns.;True Colour;Geometry;21;Lucky Rose;WD-TF-TC-0003;150;;;1,99;USD
True Colour-0004;Colorful;Mixed;A thin transparent film of 8-10 microns.;True Colour;Mixed;21;Lucky Rose;WD-TF-TC-0004;150;;;1,99;USD
True Colour-0005;Colorful;Inscriptions;A thin transparent film of 8-10 microns.;True Colour;Inscriptions;21;Lucky Rose;WD-TF-TC-0005;150;;;1,99;USD
True Colour-0006;Colorful;Floral;A thin transparent film of 8-10 microns.;True Colour;Floral;30;Lucky Rose;WD-TF-TC-0006;150;;;1,99;USD
True Colour-0007;Colorful;Mixed;A thin transparent film of 8-10 microns.;True Colour;Mixed;21;Lucky Rose;WD-TF-TC-0007;150;;;1,99;USD
True Colour-0008;Colorful;Mixed;A thin transparent film of 8-10 microns.;True Colour;Mixed;21;Lucky Rose;WD-TF-TC-0008;150;;;1,99;USD
True Colour-0009;Colorful;Nature;A thin transparent film of 8-10 microns.;True Colour;Nature;21;Lucky Rose;WD-TF-TC-0009;150;;;1,99;USD
True Colour-0010;Colorful;Nature;A thin transparent film of 8-10 microns.;True Colour;Nature;21;Lucky Rose;WD-TF-TC-0010;150;;;1,99;USD
True Colour-0011;Colorful;Inscriptions;A thin transparent film of 8-10 microns.;True Colour;Inscriptions;30;Lucky Rose;WD-TF-TC-0001;150;;;1,99;USD
True Colour-0012;Colorful;Mixed;A thin transparent film of 8-10 microns.;True Colour;Mixed;21;Lucky Rose;WD-TF-TC-0012;150;;;1,99;USD
True Colour-0013;Black-White;Seosons;A thin transparent film of 8-10 microns.;True Colour;Seosons;30;Lucky Rose;WD-TF-TC-0013;150;;;1,99;USD
True Colour-0014;Colorful;Mixed;A thin transparent film of 8-10 microns.;True Colour;Mixed;30;Lucky Rose;WD-TF-TC-0014;150;;;1,99;USD
True Colour-0015;Colorful;Animals;A thin transparent film of 8-10 microns.;True Colour;Animals;30;Lucky Rose;WD-TF-TC-0015;150;;;1,99;USD
True Colour-0016;Colorful;Mixed;A thin transparent film of 8-10 microns.;True Colour;Mixed;30;Lucky Rose;WD-TF-TC-0016;150;;;1,99;USD
True Colour-0017;Colorful;Mixed;A thin transparent film of 8-10 microns.;True Colour;Mixed;21;Lucky Rose;WD-TF-TC-0017;150;;;1,99;USD
True Colour-0018;Colorful;Nature;A thin transparent film of 8-10 microns.;True Colour;Nature;21;Lucky Rose;WD-TF-TC-0018;150;;;1,99;USD
True Colour-0019;Colorful;Floral;A thin transparent film of 8-10 microns.;True Colour;Floral;30;Lucky Rose;WD-TF-TC-0019;150;;;1,99;USD
True Colour-0020;Colorful;Mixed;A thin transparent film of 8-10 microns.;True Colour;Mixed;30;Lucky Rose;WD-TF-TC-0020;150;;;1,99;USD
True Colour-0021;Colorful;Inscriptions;A thin transparent film of 8-10 microns.;True Colour;Inscriptions;30;Lucky Rose;WD-TF-TC-0021;150;;;1,99;USD
True Colour-0022;Colorful;Animals;A thin transparent film of 8-10 microns.;True Colour;Animals;30;Lucky Rose;WD-TF-TC-0022;150;;;1,99;USD
True Colour-0023;Colorful;Inscriptions;A thin transparent film of 8-10 microns.;True Colour;Inscriptions;30;Lucky Rose;WD-TF-TC-0023;150;;;1,99;USD
True Colour-0024;Colorful;Mixed;A thin transparent film of 8-10 microns.;True Colour;Mixed;30;Lucky Rose;WD-TF-TC-0024;150;;;1,99;USD
True Colour-0025;Colorful;Thematic;A thin transparent film of 8-10 microns.;True Colour;Thematic;30;Lucky Rose;WD-TF-TC-0025;150;;;1,99;USD
True Colour-0026;Colorful;Mixed;A thin transparent film of 8-10 microns.;True Colour;Mixed;30;Lucky Rose;WD-TF-TC-0026;150;;;1,99;USD
True Colour-0027;Colorful;Mixed;A thin transparent film of 8-10 microns.;True Colour;Mixed;30;Lucky Rose;WD-TF-TC-0027;150;;;1,99;USD
True Colour-0028;Colorful;Mixed;A thin transparent film of 8-10 microns.;True Colour;Mixed;30;Lucky Rose;WD-TF-TC-0028;150;;;1,99;USD
True Colour-0029;Colorful;Others;A thin transparent film of 8-10 microns.;True Colour;Others;30;Lucky Rose;WD-TF-TC-0029;150;;;1,99;USD
True Colour-0030;Colorful;Flowers;A thin transparent film of 8-10 microns.;True Colour;Flowers;30;Lucky Rose;WD-TF-TC-0030;150;;;1,99;USD
True Colour-0031;Colorful;Mixed;A thin transparent film of 8-10 microns.;True Colour;Mixed;30;Lucky Rose;WD-TF-TC-0031;150;;;1,99;USD
True Colour-0032;Colorful;Floral;A thin transparent film of 8-10 microns.;True Colour;Floral;21;Lucky Rose;WD-TF-TC-0032;150;;;1,99;USD
True Colour-0033;Colorful;Others;A thin transparent film of 8-10 microns.;True Colour;Others;30;Lucky Rose;WD-TF-TC-0033;150;;;1,99;USD
True Colour-0034;Colorful;Others;A thin transparent film of 8-10 microns.;True Colour;Others;30;Lucky Rose;WD-TF-TC-0034;150;;;1,99;USD
True Colour-0035;Colorful;Flowers;A thin transparent film of 8-10 microns.;True Colour;Flowers;30;Lucky Rose;WD-TF-TC-0035;150;;;1,99;USD
True Colour-0036;Colorful;Mixed;A thin transparent film of 8-10 microns.;True Colour;Mixed;30;Lucky Rose;WD-TF-TC-0036;150;;;1,99;USD
True Colour-0037;Colorful;Mixed;A thin transparent film of 8-10 microns.;True Colour;Mixed;30;Lucky Rose;WD-TF-TC-0037;150;;;1,99;USD
True Colour-0038;Colorful;Mixed;A thin transparent film of 8-10 microns.;True Colour;Mixed;30;Lucky Rose;WD-TF-TC-0038;150;;;1,99;USD
True Colour-0039;Colorful;Mixed;A thin transparent film of 8-10 microns.;True Colour;Mixed;30;Lucky Rose;WD-TF-TC-0039;150;;;1,99;USD
True Colour-0040;Colorful;Animals;A thin transparent film of 8-10 microns.;True Colour;Animals;30;Lucky Rose;WD-TF-TC-0040;150;;;1,99;USD
True Colour-0041;Black-White;Seosons;A thin transparent film of 8-10 microns.;True Colour;Seosons;30;Lucky Rose;WD-TF-TC-0041;150;;;1,99;USD
True Colour-0042;Colorful;Mixed;A thin transparent film of 8-10 microns.;True Colour;Mixed;30;Lucky Rose;WD-TF-TC-0042;150;;;1,99;USD
True Colour-0043;Colorful;Inscriptions;A thin transparent film of 8-10 microns.;True Colour;Inscriptions;30;Lucky Rose;WD-TF-TC-0043;150;;;1,99;USD
True Colour-0044;Colorful;Geometry;A thin transparent film of 8-10 microns.;True Colour;Geometry;14;Lucky Rose;WD-TF-TC-0044;150;;;1,99;USD
True Colour-0045;Colorful;Geometry;A thin transparent film of 8-10 microns.;True Colour;Geometry;14;Lucky Rose;WD-TF-TC-0045;150;;;1,99;USD
White-0001;White;Geometry;A thin transparent film of 8-10 microns.;White;Geometry;14;Lucky Rose;WD-TF-W-0001;150;;;1,99;USD
White-0002;White;Floral;A thin transparent film of 8-10 microns.;White;Floral;14;Lucky Rose;WD-TF-W-0002;150;;;1,99;USD
White-0003;White;Lace;A thin transparent film of 8-10 microns.;White;Lace;14;Lucky Rose;WD-TF-W-0003;150;;;1,99;USD
White-0004;White;Thematic;A thin transparent film of 8-10 microns.;White;Thematic;14;Lucky Rose;WD-TF-W-0004;150;;;1,99;USD
White-0005;White;Floral;A thin transparent film of 8-10 microns.;White;Floral;14;Lucky Rose;WD-TF-W-0005;150;;;1,99;USD
White-0006;White;Lace;A thin transparent film of 8-10 microns.;White;Lace;14;Lucky Rose;WD-TF-W-0006;150;;;1,99;USD
White-0007;White;Lace;A thin transparent film of 8-10 microns.;White;Lace;14;Lucky Rose;WD-TF-W-0007;150;;;1,99;USD
White-0008;White;Lace;A thin transparent film of 8-10 microns.;White;Laca;14;Lucky Rose;WD-TF-W-0008;150;;;1,99;USD
White-0009;White;Thematic;A thin transparent film of 8-10 microns.;White;Thematic;30;Lucky Rose;WD-TF-W-0009;150;;;1,99;USD
White-0010;White;Seosons;A thin transparent film of 8-10 microns.;White;Seosons;30;Lucky Rose;WD-TF-W-0010;150;;;1,99;USD
WhiteBack Metallic gold-1;Colorful&Gold;Others;The white film of 10-12 microns.;White Back Metallic;Others;12;Lucky Rose;WD-WF-WBMG-00001;101;;;1,99;USD
WhiteBack Metallic gold-2;Colorful&Gold;Pattern;The white film of 10-12 microns.;White Back Metallic;Pattern;12;Lucky Rose;WD-WF-WBMG-00002;100;;;1,99;USD
WhiteBack Metallic gold-3;Colorful&Gold;Flowers;The white film of 10-12 microns.;White Back Metallic;Flowers;12;Lucky Rose;WD-WF-WBMG-00003;100;;;1,99;USD
WhiteBack Metallic gold-4;Colorful&Gold;Flowers;The white film of 10-12 microns.;White Back Metallic;Flowers;12;Lucky Rose;WD-WF-WBMG-00004;100;;;1,99;USD
WhiteBack Metallic silver-1;Colorful&Silver;Others;The white film of 10-12 microns.;White Back Metallic;Others;12;Lucky Rose;WD-WF-WBMS-00001;103;;;1,99;USD
WhiteBack Metallic silver-2;Colorful&Silver;Pattern;The white film of 10-12 microns.;White Back Metallic;Pattern;12;Lucky Rose;WD-WF-WBMS-00002;105;;;1,99;USD
WhiteBack Metallic silver-3;Colorful&Silver;Flowers;The white film of 10-12 microns.;White Back Metallic;Flowers;12;Lucky Rose;WD-WF-WBMS-00003;104;;;1,99;USD
whiteback-1;Colorful;Chabby Chic;The white film of 10-12 microns.;White Back;Chabby Chic;12;Lucky Rose;WD-WF-WB-00001;100;;;1,99;USD
WhiteBack-2;Colorful;Pattern;The white film of 10-12 microns.;White Back;Pattern;12;Lucky Rose;WD-WF-WB-00002;100;;;1,99;USD
WhiteBack-3;Colorful;Pattern;The white film of 10-12 microns.;White Back;Pattern;12;Lucky Rose;WD-WF-WB-00003;100;;;1,99;USD
WhiteBack-4;Colorful;Pattern;The white film of 10-12 microns.;White Back;Pattern;12;Lucky Rose;WD-WF-WB-00004;100;;;1,99;USD
WhiteBack-5;Colorful;Abstraction;The white film of 10-12 microns.;White Back;Abstraction;12;Lucky Rose;WD-WF-WB-00005;100;;;1,99;USD
WhiteBack-6;Colorful;Flowers;The white film of 10-12 microns.;White Back;Flowers;12;Lucky Rose;WD-WF-WB-00006;100;;;1,99;USD
WhiteBack-7;Colorful;Flowers;The white film of 10-12 microns.;White Back;Flowers;12;Lucky Rose;WD-WF-WB-00007;100;;;1,99;USD
